DeviceId	Company_Name	expiry date	batteryVoltage	OnRoadSince	RPM	longitude	latitude	population	manufacturingDate
VIM_2.4_768	B		3.076298207	9/1/1990	0.67312807	77.26826783	13.2338556	7680	6/1/1990
VIM_2.4_769	H		3.445278147	12/1/1994	0.453537839	77.96675201	13.00248431	7690	8/1/1994
VIM_2.4_770	I		3.499064903	7/1/1991	0.377230064	77.34452987	13.00947296	7700	6/1/1991
VIM_2.4_771	G		3.634196659	3/1/1991	0.379004213	77.25955965	13.09772886	7710	3/1/1991
VIM_2.4_772	C		3.814384329	11/1/1992	0.369284155	77.32905674	12.7221288	7720	8/1/1992
VIM_2.4_773	I		3.597533343	8/1/1994	0.272789044	77.38689352	13.07008044	7730	8/1/1994
VIM_2.4_774	B		3.035804873	3/1/1992	0.3672593	77.25432423	13.02229938	7740	2/1/1992
VIM_2.4_775	D		3.502681945	12/1/1994	0.362400649	77.97243362	12.82440407	7750	11/1/1994
VIM_2.4_776	G		3.44131323	10/1/1990	0.33535594	77.83440455	12.94218041	7760	7/1/1990
VIM_2.4_777	J		3.17836756	10/1/1991	0.452426604	77.58969921	12.89767777	7770	6/1/1991
VIM_2.4_778	E		3.958086702	9/1/1990	0.850196754	77.88620493	13.11361018	7780	6/1/1990
VIM_2.4_779	H		3.04402472	11/1/1993	0.013834459	77.94253735	12.79117555	7790	11/1/1993
VIM_2.4_780	D		3.81512	6/1/1993	0.494850041	77.94600906	13.00210943	7800	5/1/1993
VIM_2.4_781	E		3.908412843	6/1/1990	0.701704391	77.2963481	12.77193244	7810	2/1/1990
VIM_2.4_782	B		3.503886981	12/1/1994	0.184744632	77.3122076	13.06422219	7820	10/1/1994
VIM_2.4_783	H		3.073988784	1/1/1991	0.218836479	77.80884971	12.58834356	7830	12/1/1990
VIM_2.4_784	C		3.730435247	11/1/1990	0.894965955	77.64681874	12.77408476	7840	7/1/1990
VIM_2.4_785	G		3.081726711	3/1/1991	0.34303518	77.34931537	12.8291886	7850	1/1/1991
VIM_2.4_786	A		3.318911309	3/1/1994	0.838293275	77.21203815	12.85699061	7860	11/1/1993
VIM_2.4_787	J		3.59376672	5/1/1993	0.121080133	77.28993458	13.34145543	7870	4/1/1993
VIM_2.4_788	G		3.143153548	1/1/1991	0.778250037	77.22068995	13.29578295	7880	9/1/1990
VIM_2.4_789	H		3.110700019	12/1/1990	0.548187582	77.77390511	12.77430813	7890	11/1/1990
VIM_2.4_790	H		3.695599605	10/1/1990	0.097664404	77.41713081	12.72589729	7900	10/1/1990
VIM_2.4_791	G		3.798527277	11/1/1994	0.716142986	77.48576367	13.11100769	7910	8/1/1994
VIM_2.4_792	E		3.220985325	2/1/1994	0.512003836	77.72915985	12.74040225	7920	2/1/1994
VIM_2.4_793	J		3.887822604	6/1/1993	0.398558803	77.78714348	13.35342248	7930	5/1/1993
VIM_2.4_794	H		3.088043533	3/1/1991	0.385963557	77.91738039	13.09999652	7940	12/1/1990
VIM_2.4_795	I		3.935725995	12/1/1992	0.536773682	77.76823396	12.8447298	7950	12/1/1992
VIM_2.4_796	I		3.777279171	11/1/1990	0.533204087	77.19591623	12.88519057	7960	7/1/1990
VIM_2.4_797	G		3.242208594	12/1/1993	0.928781934	77.87339764	12.75291302	7970	10/1/1993
VIM_2.4_798	F		3.8456094	7/1/1990	0.966694844	77.62270558	13.00842996	7980	3/1/1990
VIM_2.4_799	C		3.480329973	1/1/1995	0.30330655	77.70014857	12.60751892	7990	9/1/1994
VIM_2.4_800	E		3.363577709	7/1/1994	0.484127863	77.94504149	12.63170101	8000	7/1/1994
VIM_2.4_801	J		3.574113041	12/1/1991	0.779850268	77.71558616	13.10119795	8010	8/1/1991
VIM_2.4_802	G		3.213689077	12/1/1994	0.25588622	77.39737521	13.10820173	8020	12/1/1994
VIM_2.4_803	H		3.060328741	9/1/1994	0.836417224	77.32054633	13.02216517	8030	7/1/1994
VIM_2.4_804	F		3.03682446	2/1/1994	0.399286549	77.58750154	12.81794966	8040	1/1/1994
VIM_2.4_805	G		3.613301296	6/1/1994	0.593274606	77.93811594	13.06684322	8050	4/1/1994
VIM_2.4_806	J		3.323358947	1/1/1993	0.759430528	77.6659431	12.73965019	8060	11/1/1992
VIM_2.4_807	D		3.946799477	5/1/1990	0.869484031	77.91152549	12.65216134	8070	4/1/1990
VIM_2.4_808	E		3.567213196	11/1/1994	0.515136296	77.71431756	12.62833742	8080	9/1/1994
VIM_2.4_809	J		3.769695594	1/1/1991	0.511749086	77.80780116	13.00297961	8090	11/1/1990
VIM_2.4_810	E		3.480950264	2/1/1993	0.955358912	77.94321094	12.58282903	8100	1/1/1993
VIM_2.4_811	E		3.439611643	8/1/1993	0.361705098	77.81631338	12.68957495	8110	4/1/1993
VIM_2.4_812	G		3.655675512	12/1/1994	0.487527721	77.89397614	12.57673652	8120	11/1/1994
VIM_2.4_813	D		3.07642462	11/1/1994	0.476073094	77.82781203	12.59489618	8130	10/1/1994
VIM_2.4_814	G		3.310346192	4/1/1995	0.232687571	77.46305138	13.03430464	8140	1/1/1995
VIM_2.4_815	C		3.509112954	1/1/1994	0.974786336	77.28010852	13.33339795	8150	10/1/1993
VIM_2.4_816	C		3.77109021	8/1/1991	0.24093723	77.29140039	13.18705421	8160	8/1/1991
VIM_2.4_817	I		3.593571007	2/1/1994	0.620067446	77.50685199	13.23356027	8170	11/1/1993
VIM_2.4_818	B		3.104991522	2/1/1992	0.708290607	77.7011483	13.10429783	8180	1/1/1992
VIM_2.4_819	J		3.900296715	9/1/1993	0.679471214	77.97772284	12.75874566	8190	9/1/1993
VIM_2.4_820	J		3.70328335	12/1/1991	0.389786518	77.75270677	12.94157151	8200	10/1/1991
VIM_2.4_821	H		3.714140884	11/1/1993	0.679889557	77.69469609	12.97227253	8210	9/1/1993
VIM_2.4_822	J		3.60495889	9/1/1992	0.604626365	77.81232553	12.74228546	8220	6/1/1992
VIM_2.4_823	E		3.046546613	3/1/1991	0.695052595	77.58812543	12.64801582	8230	3/1/1991
VIM_2.4_824	E		3.706975229	7/1/1990	0.505113121	77.72314697	13.15256466	8240	4/1/1990
VIM_2.4_825	A		3.604612836	4/1/1991	0.731007359	77.53290466	13.03891721	8250	2/1/1991
VIM_2.4_826	H		3.78266392	2/1/1990	0.223719971	77.22982844	12.86679819	8260	2/1/1990
VIM_2.4_827	J		3.995912106	9/1/1993	0.674788457	77.60099249	13.0772813	8270	9/1/1993
VIM_2.4_828	G		3.801744079	9/1/1990	0.986793122	77.80631634	13.25718509	8280	8/1/1990
VIM_2.4_829	H		3.51022961	3/1/1993	0.627572758	77.64221757	13.1328614	8290	3/1/1993
VIM_2.4_830	F		3.120828878	10/1/1991	0.148442406	77.5703686	13.31325427	8300	7/1/1991
VIM_2.4_831	C		3.931751025	2/1/1992	0.476199053	77.37972081	13.1003239	8310	10/1/1991
VIM_2.4_832	G		3.398642144	4/1/1992	0.551215744	77.83422861	13.2777653	8320	12/1/1991
VIM_2.4_833	E		3.622748264	4/1/1991	0.125505118	77.96995967	12.57676621	8330	4/1/1991
VIM_2.4_834	H		3.25859747	5/1/1994	0.20250916	77.92694315	13.18923705	8340	5/1/1994
VIM_2.4_835	H		3.465000386	3/1/1992	0.790755983	77.40059928	12.92017625	8350	3/1/1992
VIM_2.4_836	J		3.846324947	4/1/1993	0.788125851	77.91570989	13.20955168	8360	12/1/1992
VIM_2.4_837	I		3.391476218	7/1/1993	0.803819767	77.55105953	12.71414843	8370	6/1/1993
VIM_2.4_838	B		3.463667127	9/1/1990	0.598438893	77.31941207	12.89144016	8380	5/1/1990
VIM_2.4_839	I		3.518918896	2/1/1991	0.435190614	77.31994165	12.9536753	8390	12/1/1990
VIM_2.4_840	E		3.412341403	9/1/1990	0.882119358	77.46634772	13.15710041	8400	7/1/1990
VIM_2.4_841	F		3.939475053	4/1/1992	0.860296828	77.81312307	12.96788797	8410	3/1/1992
VIM_2.4_842	A		3.043474324	7/1/1993	0.543710038	77.89034152	13.01192573	8420	7/1/1993
VIM_2.4_843	D		3.949281551	7/1/1991	0.618257859	77.69164939	13.3084111	8430	6/1/1991
VIM_2.4_844	G		3.044391452	3/1/1993	0.765621788	77.38181884	13.06074907	8440	1/1/1993
VIM_2.4_845	J		3.551998542	10/1/1993	0.995719221	77.55635114	13.34693585	8450	7/1/1993
VIM_2.4_846	E		3.908216111	7/1/1993	0.39187688	77.23808354	13.01649086	8460	4/1/1993
VIM_2.4_847	D		3.880113833	8/1/1991	0.748313756	77.97611946	12.76779512	8470	7/1/1991
VIM_2.4_848	H		3.160326104	8/1/1991	0.056392613	77.74442163	13.05637795	8480	8/1/1991
VIM_2.4_849	G		3.852659384	3/1/1995	0.678888759	77.92310658	12.6181233	8490	1/1/1995
VIM_2.4_850	H		3.496061097	6/1/1991	0.311424288	77.45127928	13.2876479	8500	3/1/1991
VIM_2.4_851	G		3.486372198	7/1/1991	0.386653237	77.21334009	13.01389152	8510	4/1/1991
VIM_2.4_852	H		3.34659741	11/1/1990	0.247649695	77.9636428	13.05657833	8520	11/1/1990
VIM_2.4_853	F		3.5902261	4/1/1993	0.861023009	77.26544628	13.12760996	8530	4/1/1993
VIM_2.4_854	I		3.028990151	12/1/1990	0.61504669	77.28674122	12.81480627	8540	10/1/1990
VIM_2.4_855	A		3.054635694	7/1/1994	0.628502144	77.28882372	12.72968458	8550	3/1/1994
VIM_2.4_856	A		3.194209703	6/1/1993	0.316288149	77.80259298	12.90526444	8560	4/1/1993
VIM_2.4_857	E		3.064676499	1/1/1992	0.320761202	77.78202105	13.15632415	8570	10/1/1991
VIM_2.4_858	I		3.597719942	7/1/1990	0.641053808	77.83096692	13.05307227	8580	4/1/1990
VIM_2.4_859	A		3.700031713	2/1/1994	0.824073301	77.56663996	12.96154323	8590	10/1/1993
VIM_2.4_860	E		3.228974035	9/1/1991	0.179970848	77.29410662	12.60861968	8600	6/1/1991
VIM_2.4_861	G		3.546427987	9/1/1992	0.892251698	77.55732786	12.68473456	8610	9/1/1992
VIM_2.4_862	D		3.59338665	3/1/1992	0.566729009	77.81838025	13.25529269	8620	2/1/1992
VIM_2.4_863	F		3.118345969	2/1/1991	0.909090694	77.636509	13.2746708	8630	10/1/1990
VIM_2.4_864	J		3.74452275	7/1/1992	0.677295654	77.35205548	12.65903634	8640	5/1/1992
VIM_2.4_865	H		3.201483297	9/1/1991	0.070821234	77.88978773	12.75756084	8650	7/1/1991
VIM_2.4_866	H		3.814191263	8/1/1994	0.654548789	77.52828794	13.08439457	8660	7/1/1994
VIM_2.4_867	J		3.717379029	11/1/1994	0.559409889	77.74347901	12.6768136	8670	8/1/1994
VIM_2.4_868	I		3.855485638	9/1/1993	0.380837881	77.44977991	13.3197995	8680	7/1/1993
VIM_2.4_869	B		3.772729303	11/1/1990	0.057828032	77.61400439	12.87563898	8690	7/1/1990
VIM_2.4_870	I		3.875206779	11/1/1992	0.365691215	77.50506337	13.10676179	8700	11/1/1992
VIM_2.4_871	I		3.265152179	2/1/1992	0.112751105	77.22233738	12.7159686	8710	11/1/1991
VIM_2.4_872	I		3.527883632	11/1/1994	0.806131277	77.27430739	13.0070317	8720	8/1/1994
VIM_2.4_873	C		3.895279562	5/1/1992	0.562494474	77.55417493	13.01376623	8730	4/1/1992
VIM_2.4_874	A		3.165673909	10/1/1990	0.844587293	77.78419231	13.25266251	8740	7/1/1990
VIM_2.4_875	F		3.01279224	4/1/1992	0.523668784	77.46456948	12.90230926	8750	3/1/1992
VIM_2.4_876	E		3.247376341	8/1/1991	0.138452212	77.42353285	12.64363281	8760	4/1/1991
VIM_2.4_877	G		3.473927029	7/1/1990	0.229120865	77.639072	13.35083364	8770	4/1/1990
VIM_2.4_878	G		3.810821393	7/1/1991	0.038712303	77.97830955	12.85258345	8780	5/1/1991
VIM_2.4_879	B		3.952173951	5/1/1993	0.54988631	77.56355977	12.96545976	8790	2/1/1993
VIM_2.4_880	C		3.832244184	9/1/1994	0.577920626	77.3009581	13.31834315	8800	7/1/1994
VIM_2.4_881	J		3.269159937	2/1/1995	0.967112738	77.9566861	12.94929423	8810	11/1/1994
VIM_2.4_882	F		3.522760746	1/1/1995	0.78950024	77.47313577	12.67217042	8820	12/1/1994
VIM_2.4_883	I		3.464969191	12/1/1992	0.324380708	77.94737327	12.57766771	8830	9/1/1992
VIM_2.4_884	I		3.876286038	2/1/1993	0.617620458	77.55873218	13.31494308	8840	1/1/1993
VIM_2.4_885	C		3.664396438	4/1/1993	0.950903911	77.87387042	12.70765939	8850	12/1/1992
VIM_2.4_886	F		3.779506736	3/1/1994	0.135742297	77.81294987	12.9672088	8860	12/1/1993
VIM_2.4_887	A		3.623602976	5/1/1990	0.724491819	77.62878699	13.065688	8870	4/1/1990
VIM_2.4_888	B		3.065457021	12/1/1990	0.174685799	77.86131712	13.00672185	8880	11/1/1990
VIM_2.4_889	J		3.851612907	4/1/1990	0.347697528	77.26714759	12.82680229	8890	4/1/1990
VIM_2.4_890	J		3.549091575	3/1/1991	0.561818946	77.63276672	13.16176705	8900	2/1/1991
VIM_2.4_891	D		3.741379322	2/1/1991	0.54689619	77.48748697	12.68990498	8910	12/1/1990
VIM_2.4_892	A		3.484376146	2/1/1991	0.715927788	77.63436484	13.23718299	8920	1/1/1991
VIM_2.4_893	J		3.059801693	11/1/1990	0.883025163	77.57468629	13.16546106	8930	11/1/1990
VIM_2.4_894	J		3.283775862	1/1/1992	0.116211607	77.3595706	12.98219588	8940	10/1/1991
VIM_2.4_895	A		3.313431899	5/1/1993	0.947439421	77.8847368	13.31249345	8950	2/1/1993
VIM_2.4_896	F		3.807695589	1/1/1992	0.535091649	77.69456223	12.86500129	8960	12/1/1991
VIM_2.4_897	D		3.582042982	2/1/1993	0.690912291	77.96169572	12.61940043	8970	11/1/1992
VIM_2.4_898	B		3.188280845	9/1/1991	0.167984141	77.49683025	13.18366491	8980	5/1/1991
VIM_2.4_899	C		3.492791261	6/1/1991	0.833322672	77.63793132	12.66923795	8990	6/1/1991
VIM_2.4_900	D		3.8513841	5/1/1993	0.880174762	77.36363805	12.88804135	9000	5/1/1993
VIM_2.4_901	D		3.473740989	6/1/1991	0.520498069	77.99242569	13.3058726	9010	2/1/1991
VIM_2.4_902	C		3.419317841	7/1/1990	0.468145842	77.35619136	12.63253225	9020	3/1/1990
VIM_2.4_903	I		3.280262254	5/1/1993	0.626702216	77.89443268	12.93635421	9030	5/1/1993
VIM_2.4_904	H		3.418262134	9/1/1994	0.300636377	77.7010362	13.2659637	9040	6/1/1994
VIM_2.4_905	C		3.319303523	3/1/1991	0.9121207	77.70619361	12.86556875	9050	11/1/1990
VIM_2.4_906	A		3.797348146	12/1/1991	0.073710198	77.96158402	13.24406816	9060	11/1/1991
VIM_2.4_907	C		3.686599123	3/1/1993	0.765290228	77.64967568	12.78443975	9070	1/1/1993
VIM_2.4_908	B		3.965259309	2/1/1992	0.736525404	77.94906969	12.85996559	9080	2/1/1992
VIM_2.4_909	B		3.438018502	11/1/1991	0.589280588	77.75450266	12.64809897	9090	8/1/1991
VIM_2.4_910	H		3.516865548	2/1/1993	0.308591519	77.42689107	12.78672809	9100	10/1/1992
VIM_2.4_911	J		3.20247218	6/1/1990	0.727033671	77.46489048	12.79535822	9110	4/1/1990
VIM_2.4_912	I		3.37069061	11/1/1994	0.940675588	77.76490326	12.96766834	9120	11/1/1994
VIM_2.4_913	D		3.199655248	6/1/1994	0.896233264	77.21598548	12.62000078	9130	5/1/1994
VIM_2.4_914	A		3.481651409	3/1/1994	0.907010748	77.57817805	13.18905772	9140	1/1/1994
VIM_2.4_915	G		3.893538254	6/1/1991	0.804734969	77.53528205	12.68273763	9150	6/1/1991
VIM_2.4_916	B		3.591726367	7/1/1993	0.933052285	77.94581272	12.66343886	9160	7/1/1993
VIM_2.4_917	A		3.327866526	8/1/1991	0.383784813	77.24983152	13.09066802	9170	8/1/1991
VIM_2.4_918	F		3.975679069	4/1/1992	0.936668838	77.57348877	13.06851625	9180	1/1/1992
VIM_2.4_919	B		3.403690493	3/1/1993	0.259077684	77.89120793	12.65739046	9190	2/1/1993
VIM_2.4_920	J		3.47908014	5/1/1995	0.286284564	77.20936182	13.35628182	9200	1/1/1995
VIM_2.4_921	E		3.885520483	4/1/1991	0.67925065	77.91014879	12.76940718	9210	12/1/1990
VIM_2.4_922	E		3.294385436	8/1/1991	0.328108232	77.5643021	12.89791807	9220	4/1/1991
VIM_2.4_923	C		3.470258613	3/1/1991	0.30720121	77.81150701	12.89649681	9230	12/1/1990
VIM_2.4_924	I		3.83739476	1/1/1994	0.855740479	77.58717236	12.68042323	9240	10/1/1993
VIM_2.4_925	A		3.670207272	12/1/1991	0.561294673	77.89815972	13.35072712	9250	8/1/1991
VIM_2.4_926	D		3.003902554	1/1/1993	0.511881779	77.38131852	13.05380053	9260	9/1/1992
VIM_2.4_927	C		3.793222558	5/1/1993	0.374515792	77.7116413	13.17062584	9270	1/1/1993
VIM_2.4_928	B		3.043532933	6/1/1994	0.350007994	77.69421468	13.36900745	9280	4/1/1994
VIM_2.4_929	C		3.666721372	4/1/1994	0.08154433	77.88593247	13.28922024	9290	12/1/1993
VIM_2.4_930	H		3.782114408	12/1/1990	0.909955276	77.23271401	12.7750124	9300	8/1/1990
VIM_2.4_931	J		3.3502642	7/1/1992	0.219004474	77.68697576	12.78205169	9310	7/1/1992
VIM_2.4_932	B		3.432659873	5/1/1992	0.079059002	77.9921919	12.63949982	9320	5/1/1992
VIM_2.4_933	A		3.305124108	10/1/1994	0.876562682	77.53821917	13.04728412	9330	7/1/1994
VIM_2.4_934	H		3.533219765	6/1/1994	0.369749682	77.21511765	12.5907587	9340	5/1/1994
VIM_2.4_935	D		3.277050863	3/1/1993	0.959524398	77.95742162	13.29903951	9350	12/1/1992
VIM_2.4_936	G		3.089906196	11/1/1994	0.778861602	77.31458836	12.57409028	9360	9/1/1994
VIM_2.4_937	B		3.228598185	8/1/1991	0.276935225	77.4181639	13.2279119	9370	4/1/1991
VIM_2.4_938	D		3.741806276	10/1/1991	0.165758501	77.24378777	12.84423196	9380	10/1/1991
VIM_2.4_939	H		3.036954617	3/1/1993	0.937379517	77.85792283	12.68894664	9390	11/1/1992
VIM_2.4_940	E		3.908473916	7/1/1990	0.559254365	77.76082153	12.93227295	9400	5/1/1990
VIM_2.4_941	E		3.879987163	1/1/1995	0.144631792	77.7579031	13.35393506	9410	12/1/1994
VIM_2.4_942	G		3.455368439	6/1/1992	0.256201625	77.89725051	13.2003126	9420	3/1/1992
VIM_2.4_943	G		3.971506907	6/1/1991	0.98687336	77.49860125	12.86552541	9430	2/1/1991
VIM_2.4_944	G		3.036705148	5/1/1994	0.759485681	77.4575342	13.30454141	9440	5/1/1994
VIM_2.4_945	J		3.263204947	2/1/1995	0.986493881	77.76361183	12.63703982	9450	11/1/1994
VIM_2.4_946	C		3.420441503	12/1/1993	0.235993399	77.82970467	13.28731291	9460	11/1/1993
VIM_2.4_947	E		3.423522597	7/1/1993	0.84957427	77.46721226	13.35890177	9470	7/1/1993
VIM_2.4_948	D		3.601942474	12/1/1994	0.173975843	77.59695491	13.19988483	9480	8/1/1994
VIM_2.4_949	E		3.038167294	6/1/1990	0.399861246	77.64120052	13.36619803	9490	4/1/1990
VIM_2.4_950	J		3.70137466	8/1/1990	0.932193149	77.19592663	12.69640039	9500	4/1/1990
VIM_2.4_951	G		3.202838601	3/1/1992	0.430245662	77.89266047	13.04618047	9510	1/1/1992
VIM_2.4_952	I		3.219333652	7/1/1991	0.353410118	77.93498081	12.80923808	9520	3/1/1991
VIM_2.4_953	B		3.551453633	11/1/1992	0.213946055	77.3970109	13.24339139	9530	10/1/1992
VIM_2.4_954	E		3.462257944	11/1/1990	0.093572873	77.62007928	12.72632088	9540	7/1/1990
VIM_2.4_955	J		3.379080362	12/1/1990	0.237046262	77.33825932	12.67509791	9550	10/1/1990
VIM_2.4_956	H		3.002190026	6/1/1993	0.592531481	77.48204851	12.76441414	9560	5/1/1993
VIM_2.4_957	F		3.265847817	2/1/1992	0.769522781	77.8390538	12.9701189	9570	10/1/1991
VIM_2.4_958	D		3.68710124	2/1/1994	0.982106769	77.91116749	13.30369438	9580	12/1/1993
VIM_2.4_959	G		3.385912602	8/1/1992	0.853319453	77.80966509	12.83063114	9590	8/1/1992
VIM_2.4_960	C		3.642220144	9/1/1993	0.826902211	77.29690329	12.70001328	9600	7/1/1993
VIM_2.4_961	A		3.622280003	8/1/1991	0.726132085	77.33742455	12.77085888	9610	7/1/1991
VIM_2.4_962	I		3.259332094	4/1/1991	0.348819554	77.83293256	12.71855471	9620	1/1/1991
VIM_2.4_963	G		3.697848662	10/1/1990	0.936783404	77.99064412	12.70368807	9630	9/1/1990
VIM_2.4_964	D		3.731236574	9/1/1994	0.402468057	77.56489128	13.07728883	9640	7/1/1994
VIM_2.4_965	J		3.190759847	8/1/1994	0.236349883	77.90772867	12.58181075	9650	4/1/1994
VIM_2.4_966	F		3.587773984	8/1/1990	0.343870347	77.8694986	12.92470684	9660	7/1/1990
VIM_2.4_967	B		3.898796384	10/1/1994	0.713080671	77.28494574	12.89017184	9670	10/1/1994
VIM_2.4_968	F		3.378647436	7/1/1990	0.461219235	77.40754311	12.9859198	9680	4/1/1990
VIM_2.4_969	J		3.799157854	8/1/1994	0.554257668	77.82114465	12.82431448	9690	5/1/1994
VIM_2.4_970	G		3.75035021	3/1/1991	0.673663553	77.77382333	13.3260729	9700	11/1/1990
VIM_2.4_971	A		3.15528544	5/1/1990	0.37544795	77.48582315	12.88412286	9710	2/1/1990
VIM_2.4_972	A		3.090549489	6/1/1992	0.89867147	77.56993507	13.02257389	9720	4/1/1992
VIM_2.4_973	E		3.526710079	9/1/1993	0.021604452	77.44602819	12.62797285	9730	8/1/1993
VIM_2.4_974	B		3.335598089	1/1/1995	0.279947888	77.78346417	12.80973444	9740	1/1/1995
VIM_2.4_975	C		3.881113212	1/1/1992	0.454681641	77.23095094	12.75942448	9750	9/1/1991
VIM_2.4_976	E		3.325912507	8/1/1994	0.598069631	77.80246993	13.33078537	9760	5/1/1994
VIM_2.4_977	J		3.699522813	11/1/1994	0.410518312	77.54305705	12.57334997	9770	9/1/1994
VIM_2.4_978	A		3.795899177	7/1/1994	0.49015824	77.89313285	13.10236097	9780	6/1/1994
VIM_2.4_979	C		3.869786608	5/1/1993	0.07566189	77.39242826	12.69065753	9790	1/1/1993
VIM_2.4_980	I		3.721615571	5/1/1994	0.739911931	77.79777707	13.14266867	9800	4/1/1994
VIM_2.4_981	G		3.666351719	1/1/1995	0.492954788	77.38901975	13.30752257	9810	12/1/1994
VIM_2.4_982	J		3.24074146	8/1/1990	0.029575005	77.82304462	13.34289675	9820	6/1/1990
VIM_2.4_983	E		3.061306701	3/1/1993	0.085914749	77.2629487	12.73523529	9830	2/1/1993
VIM_2.4_984	G		3.193968014	4/1/1992	0.207282318	77.23757053	12.8030569	9840	3/1/1992
VIM_2.4_985	F		3.518777463	11/1/1992	0.888445623	77.28286298	13.17222004	9850	9/1/1992
VIM_2.4_986	J		3.074846305	6/1/1990	0.917905464	77.68794058	12.99838037	9860	3/1/1990
VIM_2.4_987	G		3.525239518	8/1/1992	0.880149852	77.60463404	12.9826524	9870	6/1/1992
VIM_2.4_988	G		3.169128325	4/1/1995	0.248158625	77.25822792	12.8298369	9880	1/1/1995
VIM_2.4_989	I		3.574360022	3/1/1994	0.406176038	77.95343312	13.12773138	9890	11/1/1993
VIM_2.4_990	B		3.418103604	7/1/1990	0.397844378	77.7602919	13.11550495	9900	5/1/1990
VIM_2.4_991	C		3.431209869	3/1/1994	0.173741027	77.73033189	12.61647874	9910	12/1/1993
VIM_2.4_992	I		3.212435796	12/1/1990	0.19725196	77.96447827	13.33035793	9920	10/1/1990
VIM_2.4_993	J		3.371457477	11/1/1991	0.279715056	77.85079205	12.9430599	9930	7/1/1991
VIM_2.4_994	A		3.15226327	10/1/1990	0.478012915	77.61270392	12.7994599	9940	9/1/1990
VIM_2.4_995	J		3.023559864	6/1/1993	0.333615811	77.56349488	12.87319268	9950	5/1/1993
VIM_2.4_996	F		3.17626937	3/1/1991	0.613490993	77.68138997	13.24922952	9960	1/1/1991
VIM_2.4_997	E		3.277586096	2/1/1993	0.857258037	77.65349589	12.63650529	9970	12/1/1992
VIM_2.4_998	I		3.3447247	8/1/1990	0.284345729	77.51985743	12.98457546	9980	6/1/1990
VIM_2.4_999	F		3.427753926	1/1/1993	0.092603191	77.73255883	12.85189048	9990	11/1/1992
VIM_2.4_1000	H		3.295001389	2/1/1994	0.805985077	77.33278648	12.89290423	10000	11/1/1993
VIM_2.4_1001	F		3.253593103	6/1/1994	0.488183909	78.59288891	16.9971072	10010	5/1/1994
VIM_2.4_1002	B		3.1177599	1/1/1995	0.515728218	78.86035927	17.47460228	10020	10/1/1994
VIM_2.4_1003	F		3.967328476	8/1/1990	0.574369933	78.38588632	17.51261648	10030	6/1/1990
VIM_2.4_1004	F		3.003034519	9/1/1994	0.963344336	78.74746531	17.34587502	10040	6/1/1994
VIM_2.4_1005	G		3.769733356	10/1/1992	0.009455656	78.09236843	17.10046674	10050	9/1/1992
VIM_2.4_1006	F		3.027977479	7/1/1994	0.043946599	78.82121056	17.75505161	10060	6/1/1994
VIM_2.4_1007	G		3.916830087	4/1/1995	0.685491105	78.88564117	17.47653001	10070	1/1/1995
VIM_2.4_1008	G		3.941052205	12/1/1993	0.914063115	78.51495693	17.08129345	10080	9/1/1993
VIM_2.4_1009	J		3.508581103	1/1/1991	0.333761117	78.79315149	17.5516088	10090	9/1/1990
VIM_2.4_1010	I		3.013237035	7/1/1992	0.750765238	78.84370435	17.43610982	10100	3/1/1992
VIM_2.4_1011	H		3.63076138	7/1/1991	0.698160851	78.11640062	17.33299543	10110	6/1/1991
VIM_2.4_1012	G		3.602322675	4/1/1991	0.567869459	78.82444256	17.73217753	10120	12/1/1990
VIM_2.4_1013	I		3.86575224	11/1/1990	0.248648168	78.84047188	17.19309902	10130	11/1/1990
VIM_2.4_1014	H		3.993355011	3/1/1994	0.802206725	78.85970122	17.57277587	10140	1/1/1994
VIM_2.4_1015	F		3.63267665	9/1/1992	0.061641784	78.88004839	16.99223604	10150	5/1/1992
VIM_2.4_1016	B		3.737813943	5/1/1994	0.209503446	78.40191468	17.21941772	10160	1/1/1994
VIM_2.4_1017	B		3.615548252	8/1/1992	0.971118347	78.51069539	17.19838869	10170	8/1/1992
VIM_2.4_1018	I		3.176689292	4/1/1993	0.896066136	78.84854824	17.3391596	10180	2/1/1993
VIM_2.4_1019	F		3.530757193	4/1/1994	0.509801356	78.09286668	17.08738756	10190	1/1/1994
VIM_2.4_1020	F		3.424218449	9/1/1990	0.961004696	78.46892496	17.11428332	10200	5/1/1990
VIM_2.4_1021	J		3.491426603	12/1/1993	0.819665596	78.10755737	17.51453958	10210	11/1/1993
VIM_2.4_1022	G		3.573520347	8/1/1994	0.045649341	78.353503	17.18767114	10220	7/1/1994
VIM_2.4_1023	H		3.666497122	10/1/1992	0.299120806	78.64187994	17.06703995	10230	6/1/1992
VIM_2.4_1024	E		3.750561984	8/1/1994	0.347140752	78.16214384	17.69958179	10240	4/1/1994
VIM_2.4_1025	I		3.454314623	10/1/1994	0.250435041	78.12121376	17.2063563	10250	10/1/1994
VIM_2.4_1026	J		3.427299991	4/1/1990	0.269604281	78.30976567	17.03233426	10260	2/1/1990
VIM_2.4_1027	G		3.459965362	4/1/1992	0.550106861	78.60066455	17.35708246	10270	12/1/1991
VIM_2.4_1028	C		3.6787679	11/1/1993	0.050196905	78.5490275	17.72298439	10280	11/1/1993
VIM_2.4_1029	A		3.806711045	11/1/1993	0.28806542	78.11717744	17.59192061	10290	8/1/1993
