DeviceId,Company_Name,SOC,Odometer,latitude,longitude,population,Region,Manufacturing_Date,On_Road_Since,Expiry_Date
VIM-1476,Campus Share,77.21278232,69.12091676,17.59735575,78.77950155,1475,Hyderabad,28-Oct-19,6-Dec-19,20-Sep-44
VIM-1477,Vogo,77.60488234,50.9893763,17.4020581,78.76017026,1476,Hyderabad,22-Aug-19,24-Dec-19,20-Dec-40
VIM-1478,Napino-Bajaj,76.48742725,12.90265132,17.71886312,78.80724355,1477,Hyderabad,3-Oct-19,2-Jan-20,22-Jan-43
VIM-1479,Evy Mobility,69.78522266,73.14418738,17.4715199,78.40234848,1478,Hyderabad,16-Jan-20,26-Jan-20,24-Aug-41
VIM-1480,Vecmocon Technologies,72.03845119,52.34381049,17.75680883,78.13963829,1479,Hyderabad,3-Sep-19,4-Dec-19,17-May-42
VIM-1481,Evy Mobility,81.11603962,3.301826408,17.61851761,78.84495509,1480,Hyderabad,16-Oct-19,27-Jan-20,24-May-43
VIM-1482,Qquick,78.11267823,37.79635272,17.2219221,78.73562607,1481,Hyderabad,4-Oct-19,29-Dec-19,5-Apr-43
VIM-1483,Evy Mobility,73.75376645,99.37332531,17.71205846,78.72096554,1482,Hyderabad,2-Sep-19,28-Dec-19,13-Dec-40
VIM-1484,Evy Mobility,79.32367633,24.19461385,17.77646155,78.51312561,1483,Hyderabad,7-Sep-19,13-Dec-19,5-Feb-44
VIM-1485,Napino-Hero,75.66944607,38.28093323,17.32531582,78.66298251,1484,Hyderabad,21-Aug-19,19-Dec-19,27-Sep-42
VIM-1486,Evy Mobility,69.52900323,81.8059825,17.10975236,78.30361521,1485,Hyderabad,7-Dec-19,17-Dec-19,24-Nov-44
VIM-1487,Napino-Hero,76.73310737,20.53955431,17.3590377,78.48040881,1486,Hyderabad,23-Sep-19,10-Dec-19,28-Jan-44
VIM-1488,Napino-Hero,73.14869964,48.32236819,17.66123229,78.58561426,1487,Hyderabad,25-Dec-19,1-Feb-20,12-Apr-41
VIM-1489,Vecmocon Technologies,69.66106545,38.32057889,17.07855944,78.74328733,1488,Hyderabad,7-Nov-19,18-Dec-19,28-Aug-42
VIM-1490,Napino-Hero,80.54753047,34.71896698,17.23212172,78.38172974,1489,Hyderabad,16-Dec-19,26-Dec-19,25-Dec-40
VIM-1491,Evy Mobility,73.68679884,23.22848886,17.76656667,78.47161553,1490,Hyderabad,26-Jan-20,16-Dec-19,28-Jun-43
VIM-1492,Qquick,78.01592294,30.74249852,17.50740606,78.88473002,1491,Hyderabad,8-Dec-19,16-Jan-20,31-Oct-44
VIM-1493,Kerala Automotive Limited,69.78642174,3.481001604,17.73901171,78.65251725,1492,Hyderabad,30-Nov-19,11-Jan-20,22-Dec-41
VIM-1494,Kerala Automotive Limited,78.28890693,82.54122446,17.1077677,78.52036213,1493,Hyderabad,14-Oct-19,2-Jan-20,5-Apr-42
VIM-1495,Campus Share,78.37341144,76.53240549,17.1908044,78.66341825,1494,Hyderabad,1-Dec-19,19-Jan-20,30-Jan-43
VIM-1496,Evy Mobility,74.97095172,19.05493504,17.70115623,78.6279994,1495,Hyderabad,17-Nov-19,14-Jan-20,15-Jan-45
VIM-1497,Vecmocon Technologies,70.60324048,32.88106086,17.03572229,78.33703417,1496,Hyderabad,23-Oct-19,27-Jan-20,20-Oct-42
VIM-1498,Kerala Automotive Limited,77.48262431,75.76113696,16.9949765,78.67757611,1497,Hyderabad,30-Sep-19,22-Jan-20,14-Mar-44
VIM-1499,Napino-Bajaj,74.15471796,39.40548733,17.06115145,78.42367836,1498,Hyderabad,21-Nov-19,23-Dec-19,31-May-44
VIM-1500,Napino-Hero,76.16113902,44.29702435,17.42515461,78.50480126,1499,Hyderabad,26-Sep-19,6-Jan-20,17-Sep-43
VIM-1501,Evy Mobility,79.97900548,27.01938892,22.91860415,88.19152404,1500,Kolkata,11-Jan-20,10-Jan-20,8-Sep-43
VIM-1502,Vogo,78.16915426,82.42153338,22.38598115,88.66772606,1501,Kolkata,10-Aug-19,31-Jan-20,6-May-44
VIM-1503,Campus Share,73.38570508,29.92017283,22.9338696,88.39836493,1502,Kolkata,24-Sep-19,4-Dec-19,30-Jan-44
VIM-1504,Kerala Automotive Limited,80.75147078,55.5693519,22.27444401,88.42510565,1503,Kolkata,20-Oct-19,3-Dec-19,12-Jun-43
VIM-1505,Qquick,73.66040092,78.35377856,22.43887282,88.74592615,1504,Kolkata,14-Dec-19,29-Dec-19,31-Mar-41
VIM-1506,Vogo,75.73659564,85.79284139,22.26341019,88.47641995,1505,Kolkata,12-Sep-19,30-Dec-19,9-Oct-43
VIM-1507,Napino-Hero,78.72976508,74.37268208,22.25241003,88.23339108,1506,Kolkata,11-Nov-19,3-Jan-20,28-Jul-44
VIM-1508,Evy Mobility,75.86104998,97.22007705,22.38815353,88.62427685,1507,Kolkata,8-Sep-19,22-Jan-20,12-Nov-43
VIM-1509,Vogo,72.12028038,42.80324861,22.5374231,88.11306336,1508,Kolkata,16-Aug-19,30-Dec-19,16-Jul-44
VIM-1510,Qquick,74.38099007,57.57836576,22.70454841,88.20977079,1509,Kolkata,30-Oct-19,28-Dec-19,27-Jan-43
VIM-1511,Campus Share,73.78338838,55.63987827,22.40795176,88.23236919,1510,Kolkata,16-Oct-19,6-Jan-20,9-Jul-43
VIM-1512,Bounce Share,70.03838727,2.301574789,22.75463791,88.62309129,1511,Kolkata,27-Nov-19,20-Dec-19,18-Jun-43
VIM-1513,Campus Share,78.28502775,66.22452398,22.32133283,88.19821293,1512,Kolkata,28-Aug-19,6-Dec-19,30-Jun-44
VIM-1514,Napino-Bajaj,72.82737376,72.95731362,22.58432958,88.75465745,1513,Kolkata,2-Dec-19,11-Dec-19,26-Feb-42
VIM-1515,Vogo,80.12869235,2.737770314,22.30610896,88.73488471,1514,Kolkata,6-Dec-19,1-Dec-19,5-Jul-44
VIM-1516,Q.Te Bikes,81.56965215,86.80865363,22.55316172,88.59577262,1515,Kolkata,25-Aug-19,22-Jan-20,16-Mar-42
VIM-1517,Qquick,69.10287618,92.52581584,22.80178658,88.11983443,1516,Kolkata,10-Nov-19,27-Jan-20,22-Jan-45
VIM-1518,Napino-Bajaj,78.20585258,89.95979127,22.63197163,88.22261291,1517,Kolkata,8-Aug-19,7-Dec-19,17-Sep-41
VIM-1519,Qquick,70.11858138,3.285665607,22.80797181,88.37276309,1518,Kolkata,11-Dec-19,16-Jan-20,18-Mar-41
VIM-1520,Napino-Hero,73.77262112,75.680022,22.96095077,88.12369105,1519,Kolkata,23-Aug-19,26-Dec-19,18-Jun-44
VIM-1521,Qquick,74.28853288,59.71947796,22.69502837,88.60858712,1520,Kolkata,14-Jan-20,28-Jan-20,9-Mar-44
VIM-1522,Evy Mobility,80.07664941,69.07181704,22.26119483,88.52978958,1521,Kolkata,2-Nov-19,10-Dec-19,13-Jan-44
VIM-1523,Kerala Automotive Limited,76.93202733,77.01459196,22.46368825,88.21723947,1522,Kolkata,2-Dec-19,19-Jan-20,2-Sep-41
VIM-1524,Q.Te Bikes,69.63897331,3.500460596,22.27105713,88.25481224,1523,Kolkata,28-Sep-19,15-Dec-19,16-Nov-41
VIM-1525,Bounce Share,80.07176656,32.58634588,22.47448642,87.98386605,1524,Kolkata,28-Jan-20,18-Dec-19,3-Jan-43
VIM-1526,Vecmocon Technologies,76.71144293,61.15427023,22.88630222,88.47169084,1525,Kolkata,15-Aug-19,20-Dec-19,15-Jul-44
VIM-1527,Napino-Bajaj,79.78734094,18.06660444,22.3003205,88.44931436,1526,Kolkata,15-Sep-19,10-Dec-19,14-Oct-41
VIM-1528,Campus Share,72.55318619,61.3912867,22.78847638,88.21313347,1527,Kolkata,20-Nov-19,17-Jan-20,16-Mar-42
VIM-1529,Evy Mobility,71.23788934,54.21231355,22.19726615,88.52654159,1528,Kolkata,5-Jan-20,29-Jan-20,15-Oct-43
VIM-1530,Kerala Automotive Limited,69.07166567,92.12362187,22.90593909,88.68112704,1529,Kolkata,17-Oct-19,23-Jan-20,21-Jun-42
VIM-1531,Qquick,77.75797573,90.77157266,22.51828952,88.03729175,1530,Kolkata,28-Aug-19,24-Dec-19,8-Apr-44
VIM-1532,Napino-Hero,78.9733087,8.423966536,22.90373714,88.75487706,1531,Kolkata,18-Dec-19,11-Dec-19,16-Jul-44
VIM-1533,Campus Share,76.59199546,93.81804247,22.64394467,88.54934255,1532,Kolkata,7-Sep-19,15-Jan-20,23-Aug-42
VIM-1534,Napino-Bajaj,72.59433528,78.43170803,22.96476979,88.45394828,1533,Kolkata,9-Nov-19,11-Dec-19,9-Dec-43
VIM-1535,Vecmocon Technologies,71.11641361,61.65540122,22.91345015,88.46105688,1534,Kolkata,13-Aug-19,3-Dec-19,11-Jan-45
VIM-1536,Vogo,75.2550161,25.06594395,22.21525574,88.56914138,1535,Kolkata,20-Oct-19,7-Jan-20,23-Sep-42
VIM-1537,Campus Share,81.61936625,9.394096564,22.41569569,88.08857461,1536,Kolkata,1-Dec-19,25-Jan-20,6-May-42
VIM-1538,Evy Mobility,79.00471321,44.35841795,22.20715261,88.63415203,1537,Kolkata,3-Dec-19,7-Jan-20,14-Oct-41
VIM-1539,Campus Share,69.9905573,63.36098896,22.69786199,88.21427835,1538,Kolkata,1-Oct-19,3-Dec-19,10-Apr-41
VIM-1540,Vogo,70.3534284,43.56536714,22.7246883,88.74862899,1539,Kolkata,28-Nov-19,4-Dec-19,1-Jan-44
VIM-1541,Vogo,72.8487743,82.11933779,22.45714969,88.26429756,1540,Kolkata,12-Oct-19,14-Dec-19,24-Jan-44
VIM-1542,Napino-Hero,69.50118659,54.82958082,22.52433832,88.07748358,1541,Kolkata,7-Jan-20,6-Jan-20,4-Sep-42
VIM-1543,Napino-Bajaj,74.13848852,92.78437863,22.93239134,88.11174382,1542,Kolkata,18-Nov-19,19-Jan-20,13-Jan-41
VIM-1544,Qquick,79.73816736,85.89746504,22.49290712,88.01901285,1543,Kolkata,3-Jan-20,10-Dec-19,27-Sep-44
VIM-1545,Bounce Share,72.96693404,49.8934616,22.61573527,88.38731058,1544,Kolkata,13-Sep-19,6-Dec-19,8-Mar-44
VIM-1546,Campus Share,75.21562911,50.89065498,22.71080746,88.37888076,1545,Kolkata,9-Sep-19,28-Dec-19,21-Aug-43
VIM-1547,Kerala Automotive Limited,78.60936878,72.5828256,22.27282741,88.36035283,1546,Kolkata,25-Jan-20,21-Dec-19,15-Dec-42
VIM-1548,Vecmocon Technologies,79.2736245,45.71028038,22.37430884,88.55036433,1547,Kolkata,10-Dec-19,1-Feb-20,30-Jun-41
VIM-1549,Vecmocon Technologies,80.39305875,39.50488418,22.21972708,88.01215293,1548,Kolkata,15-Dec-19,20-Jan-20,19-Nov-41
VIM-1550,Kerala Automotive Limited,80.41283094,92.85776973,22.57654611,88.66528405,1549,Kolkata,4-Aug-19,30-Jan-20,29-Jul-44
VIM-1551,Bounce Share,74.0013888,58.70717864,22.63443217,88.29138009,1550,Kolkata,1-Oct-19,4-Jan-20,17-Sep-42
VIM-1552,Qquick,77.54396007,70.64869344,22.71637411,88.43966134,1551,Kolkata,19-Sep-19,5-Dec-19,19-Nov-44
VIM-1553,Napino-Hero,76.91161253,28.14578139,22.92129167,88.66130885,1552,Kolkata,23-Nov-19,29-Dec-19,7-Nov-42
VIM-1554,Evy Mobility,74.57777728,29.70555666,22.63913745,88.45283241,1553,Kolkata,19-Aug-19,23-Jan-20,31-Mar-42
VIM-1555,Vogo,75.52469361,82.7296222,22.48233326,88.19093452,1554,Kolkata,29-Oct-19,1-Dec-19,5-Dec-42
VIM-1556,Vogo,77.98489181,56.02761086,22.79703813,88.04114927,1555,Kolkata,23-Nov-19,31-Dec-19,12-Sep-44
VIM-1557,Qquick,74.88557082,12.45658903,22.54106511,88.54346718,1556,Kolkata,22-Oct-19,8-Dec-19,4-Dec-44
VIM-1558,Bounce Share,71.85391431,82.89812293,22.60031562,87.99203366,1557,Kolkata,16-Oct-19,6-Jan-20,3-Sep-41
VIM-1559,Napino-Hero,75.96698415,97.81398511,22.17616272,87.99364114,1558,Kolkata,25-Oct-19,14-Dec-19,14-Nov-40
VIM-1560,Vecmocon Technologies,81.20998076,25.63740561,22.77456252,88.38117,1559,Kolkata,2-Dec-19,8-Jan-20,17-Aug-43
VIM-1561,Napino-Bajaj,74.74640375,8.774143406,22.88290962,88.18517802,1560,Kolkata,19-Dec-19,1-Jan-20,20-Feb-42
VIM-1562,Napino-Hero,74.18205556,26.09651343,22.43474368,88.61402527,1561,Kolkata,27-Aug-19,10-Dec-19,12-Mar-44
VIM-1563,Kerala Automotive Limited,73.84889704,34.85450053,22.6899453,88.22446856,1562,Kolkata,13-Aug-19,22-Dec-19,14-Jan-41
VIM-1564,Napino-Hero,73.23031693,33.823674,22.74412157,88.30202397,1563,Kolkata,8-Sep-19,2-Dec-19,5-Jul-41
VIM-1565,Q.Te Bikes,76.8855013,50.44480667,22.17740758,88.20008842,1564,Kolkata,1-Dec-19,29-Dec-19,21-Mar-42
VIM-1566,Bounce Share,77.53249514,93.9902342,22.76126269,88.46343675,1565,Kolkata,13-Nov-19,19-Jan-20,7-Mar-44
VIM-1567,Qquick,74.77057507,56.91775125,22.72178182,88.36266355,1566,Kolkata,30-Dec-19,15-Jan-20,9-Apr-44
VIM-1568,Vogo,77.35024155,64.16133596,22.21626333,88.45108826,1567,Kolkata,16-Dec-19,26-Dec-19,26-Nov-44
VIM-1569,Evy Mobility,76.2296778,29.6612432,22.22741445,88.72106807,1568,Kolkata,19-Aug-19,15-Dec-19,29-Jun-44
VIM-1570,Campus Share,79.34736004,83.79396769,22.51094699,88.73434577,1569,Kolkata,28-Dec-19,3-Dec-19,8-May-42
VIM-1571,Napino-Bajaj,77.08188052,53.13729801,22.50598382,88.25788781,1570,Kolkata,1-Feb-20,14-Jan-20,6-Jun-43
VIM-1572,Kerala Automotive Limited,75.14560307,39.44775223,22.95998611,88.72918863,1571,Kolkata,25-Nov-19,7-Dec-19,26-Jan-43
VIM-1573,Q.Te Bikes,75.9597603,64.8547415,22.69666252,87.97221442,1572,Kolkata,24-Aug-19,2-Dec-19,30-May-44
VIM-1574,Campus Share,78.77163394,3.806061468,22.90427966,88.14992909,1573,Kolkata,25-Nov-19,11-Dec-19,8-Dec-42
VIM-1575,Q.Te Bikes,74.75960911,25.09681253,22.23250043,88.45739261,1574,Kolkata,7-Oct-19,22-Jan-20,1-Sep-43
VIM-1576,Evy Mobility,72.48286581,26.0259315,22.70397681,88.18258389,1575,Kolkata,1-Jan-20,11-Jan-20,11-Jun-41
VIM-1577,Vecmocon Technologies,73.17067576,4.700708108,22.61935897,88.49170281,1576,Kolkata,26-Aug-19,24-Dec-19,19-Aug-44
VIM-1578,Q.Te Bikes,81.29385513,12.48001177,22.3465912,88.01014405,1577,Kolkata,16-Nov-19,14-Dec-19,13-Mar-44
VIM-1579,Campus Share,78.74248472,55.90262874,22.73368456,88.07250875,1578,Kolkata,25-Oct-19,7-Jan-20,31-Oct-40
VIM-1580,Napino-Bajaj,79.66220104,89.49758293,22.60816974,88.34042557,1579,Kolkata,20-Oct-19,17-Jan-20,9-Mar-42
VIM-1581,Bounce Share,74.46141084,71.56974381,22.43363087,88.20716798,1580,Kolkata,30-Nov-19,26-Jan-20,28-Dec-43
VIM-1582,Bounce Share,75.49615489,60.80777496,22.87689414,88.06055154,1581,Kolkata,9-Nov-19,3-Dec-19,1-Nov-43
VIM-1583,Kerala Automotive Limited,80.53695366,49.43751836,22.76726845,88.02670219,1582,Kolkata,31-Oct-19,3-Dec-19,23-Feb-42
VIM-1584,Vogo,75.35707567,87.81622899,22.57000075,88.59456894,1583,Kolkata,4-Sep-19,31-Dec-19,7-May-42
VIM-1585,Q.Te Bikes,71.16127387,25.31977758,22.44018203,88.36864076,1584,Kolkata,30-Oct-19,28-Dec-19,16-Jul-44
VIM-1586,Vogo,77.22281354,97.65136859,22.86110318,88.27256985,1585,Kolkata,26-Jan-20,9-Jan-20,10-Nov-42
VIM-1587,Q.Te Bikes,77.55875744,97.28071414,22.8083598,88.4611268,1586,Kolkata,7-Aug-19,16-Jan-20,23-Mar-43
VIM-1588,Q.Te Bikes,71.14730254,53.98763096,22.86475231,88.15475129,1587,Kolkata,28-Aug-19,22-Jan-20,11-Jan-43
VIM-1589,Napino-Bajaj,74.03439744,20.49721908,22.96905594,88.10924192,1588,Kolkata,22-Sep-19,28-Jan-20,15-Feb-43
VIM-1590,Vecmocon Technologies,81.02543421,23.98269858,22.22288194,88.00914981,1589,Kolkata,20-Dec-19,15-Jan-20,26-Sep-40
VIM-1591,Qquick,77.55238681,95.45545103,22.48902083,88.4575896,1590,Kolkata,17-Jan-20,7-Jan-20,21-Oct-42
VIM-1592,Evy Mobility,75.16487801,40.5574881,22.75291349,88.25970795,1591,Kolkata,3-Nov-19,7-Jan-20,23-Mar-41
VIM-1593,Vecmocon Technologies,71.02171098,89.34268241,22.71461261,88.277065,1592,Kolkata,6-Aug-19,9-Dec-19,24-Sep-41
VIM-1594,Napino-Hero,78.84510185,54.37803405,22.49506488,88.23662129,1593,Kolkata,15-Oct-19,31-Jan-20,5-Jun-44
VIM-1595,Vogo,72.63631795,51.21910106,22.29980356,88.33225472,1594,Kolkata,15-Jan-20,4-Jan-20,16-Aug-43
VIM-1596,Bounce Share,73.87265253,58.44474173,22.17779922,88.27356657,1595,Kolkata,18-Sep-19,10-Dec-19,18-Jun-41
VIM-1597,Evy Mobility,80.94198355,16.81313691,22.65219798,87.9667643,1596,Kolkata,29-Nov-19,20-Dec-19,10-Apr-43
VIM-1598,Vecmocon Technologies,72.48119088,80.67307497,22.2696511,88.10355671,1597,Kolkata,8-Aug-19,27-Jan-20,5-Dec-42
VIM-1599,Napino-Bajaj,69.27164153,77.36380337,22.67426507,88.38682814,1598,Kolkata,26-Sep-19,31-Dec-19,11-Dec-42
VIM-1600,Kerala Automotive Limited,80.65227656,61.54528661,22.20327081,88.48136855,1599,Kolkata,6-Jan-20,20-Jan-20,28-Jun-44
VIM-1601,Napino-Hero,77.63898979,51.60966314,22.48245372,87.98493571,1600,Kolkata,10-Sep-19,16-Jan-20,15-Dec-40
VIM-1602,Vecmocon Technologies,69.37413039,89.04590706,22.43632241,88.18111351,1601,Kolkata,29-Nov-19,17-Jan-20,15-May-44
VIM-1603,Vogo,70.77051391,99.22347206,22.1931466,88.06458006,1602,Kolkata,21-Sep-19,1-Feb-20,14-Aug-43
VIM-1604,Bounce Share,74.27042808,22.42480046,22.28111446,88.02235361,1603,Kolkata,9-Sep-19,26-Jan-20,20-Jan-44
VIM-1605,Vecmocon Technologies,78.46541639,31.73499234,22.69736982,88.27426562,1604,Kolkata,30-Sep-19,4-Dec-19,3-May-44
VIM-1606,Campus Share,74.70477362,69.67728825,22.72266247,88.25284397,1605,Kolkata,1-Feb-20,31-Dec-19,24-Feb-42
VIM-1607,Qquick,71.76589943,0.621137229,22.22441412,88.14620465,1606,Kolkata,24-Sep-19,8-Dec-19,2-Oct-43
VIM-1608,Napino-Bajaj,79.1718665,80.11825131,22.64616679,88.41926498,1607,Kolkata,25-Sep-19,26-Jan-20,8-Jun-44
VIM-1609,Campus Share,71.79301436,77.25997319,22.65192838,88.5169167,1608,Kolkata,26-Aug-19,4-Jan-20,17-Jun-44
VIM-1610,Vogo,81.49688737,41.17554778,22.95840432,88.25185657,1609,Kolkata,10-Sep-19,23-Jan-20,6-Sep-43
VIM-1611,Bounce Share,76.86665199,52.95241441,22.73548192,88.24666747,1610,Kolkata,25-Aug-19,18-Jan-20,1-Sep-42
VIM-1612,Vogo,80.16800402,81.27325067,22.46676961,88.5499947,1611,Kolkata,22-Oct-19,20-Dec-19,19-Sep-41
VIM-1613,Campus Share,74.9701517,60.51194962,22.31653097,88.45333263,1612,Kolkata,10-Aug-19,16-Jan-20,15-Aug-43
VIM-1614,Qquick,72.96608389,82.44806242,22.35608159,88.4695726,1613,Kolkata,9-Sep-19,11-Jan-20,20-Mar-44
VIM-1615,Q.Te Bikes,70.93262666,9.169978355,22.9114392,88.55833975,1614,Kolkata,4-Aug-19,22-Jan-20,30-Sep-42
VIM-1616,Q.Te Bikes,80.56946402,63.37584126,22.57405498,88.43673981,1615,Kolkata,16-Nov-19,25-Jan-20,14-Jan-44
VIM-1617,Vecmocon Technologies,78.47707208,24.89834505,22.4098559,88.21665712,1616,Kolkata,24-Dec-19,26-Jan-20,14-May-42
VIM-1618,Napino-Hero,80.33621188,17.92962926,22.77234492,88.09816388,1617,Kolkata,25-Sep-19,25-Jan-20,4-Oct-41
VIM-1619,Bounce Share,77.76176744,49.17396827,22.8174604,88.39137031,1618,Kolkata,10-Nov-19,26-Jan-20,16-Jun-43
VIM-1620,Evy Mobility,79.01073847,58.17528193,22.77299974,88.16164208,1619,Kolkata,26-Oct-19,19-Dec-19,16-Oct-41
VIM-1621,Vogo,70.3279185,42.1183736,22.44606617,88.64718199,1620,Kolkata,19-Aug-19,29-Jan-20,29-Mar-43
VIM-1622,Bounce Share,78.70630929,35.12867523,22.85741828,88.15202343,1621,Kolkata,19-Jan-20,30-Jan-20,19-Jun-43
VIM-1623,Evy Mobility,77.49262056,35.930907,22.79163648,88.54312156,1622,Kolkata,2-Jan-20,13-Dec-19,4-Oct-41
VIM-1624,Qquick,69.21201055,91.87793028,22.50046902,88.49159062,1623,Kolkata,18-Aug-19,15-Dec-19,30-Mar-42
VIM-1625,Napino-Bajaj,74.69363481,44.23885218,22.76072022,88.62998723,1624,Kolkata,14-Oct-19,7-Jan-20,13-Sep-44
VIM-1626,Bounce Share,77.19632068,56.3284723,22.56047886,88.08445757,1625,Kolkata,4-Nov-19,16-Jan-20,23-Mar-43
VIM-1627,Vogo,77.98585949,14.63547395,22.64830239,88.66924019,1626,Kolkata,7-Sep-19,20-Dec-19,20-Jul-43
VIM-1628,Qquick,81.12242284,42.41080959,22.20841075,88.30430976,1627,Kolkata,21-Nov-19,8-Jan-20,26-Sep-43
VIM-1629,Q.Te Bikes,78.7058588,88.94058582,22.63557752,88.4196688,1628,Kolkata,27-Nov-19,8-Jan-20,18-Jan-42
VIM-1630,Vecmocon Technologies,75.82388585,28.54371289,22.54277647,88.577626,1629,Kolkata,5-Aug-19,16-Jan-20,21-May-41
VIM-1631,Bounce Share,79.7824258,13.43590575,22.95058636,88.59045247,1630,Kolkata,11-Jan-20,5-Dec-19,25-Jan-43
VIM-1632,Qquick,78.96613608,73.30838512,22.29085548,87.99961479,1631,Kolkata,16-Sep-19,1-Dec-19,11-Nov-41
VIM-1633,Campus Share,71.97090754,93.50600073,22.34640991,88.04756604,1632,Kolkata,18-Aug-19,6-Jan-20,2-Mar-42
VIM-1634,Napino-Bajaj,76.60677138,52.57178168,22.36836638,88.32240734,1633,Kolkata,1-Oct-19,11-Dec-19,6-Feb-43
VIM-1635,Napino-Hero,69.1075764,10.11922221,22.494127,88.47723744,1634,Kolkata,20-Sep-19,4-Jan-20,15-Apr-44
VIM-1636,Qquick,77.67302072,35.09499257,22.28973048,88.64206476,1635,Kolkata,20-Dec-19,16-Dec-19,25-Oct-44
VIM-1637,Q.Te Bikes,73.27533722,52.38286554,22.60500398,88.24873353,1636,Kolkata,13-Dec-19,2-Jan-20,28-May-44
VIM-1638,Kerala Automotive Limited,74.67117696,33.29956278,22.94001904,88.2202085,1637,Kolkata,24-Nov-19,4-Dec-19,4-Mar-44
VIM-1639,Evy Mobility,76.91542376,46.99491191,22.1801732,88.24978105,1638,Kolkata,10-Sep-19,17-Dec-19,26-Jul-42
VIM-1640,Vecmocon Technologies,72.7565837,71.43187534,22.64564744,87.96455984,1639,Kolkata,2-Aug-19,9-Jan-20,8-Jul-42
VIM-1641,Napino-Hero,72.8510783,42.66432541,22.35081171,88.23385401,1640,Kolkata,18-Dec-19,4-Dec-19,31-Oct-43
VIM-1642,Napino-Bajaj,75.46930068,30.00609361,22.31456707,88.53511287,1641,Kolkata,16-Dec-19,1-Feb-20,13-Nov-44
VIM-1643,Qquick,78.37914907,77.18033762,22.93405323,88.40556983,1642,Kolkata,25-Nov-19,3-Jan-20,14-Jan-42
VIM-1644,Evy Mobility,79.41180235,23.78185655,22.62207971,88.11790764,1643,Kolkata,10-Jan-20,6-Jan-20,26-Sep-43
VIM-1645,Q.Te Bikes,79.27346394,71.44070143,22.42162155,88.4968778,1644,Kolkata,16-Oct-19,3-Jan-20,27-Jun-44
VIM-1646,Campus Share,81.26167423,37.47565458,22.65225203,88.4896523,1645,Kolkata,7-Nov-19,28-Dec-19,20-Oct-41
VIM-1647,Kerala Automotive Limited,72.52011551,66.18715241,22.19367036,88.10931139,1646,Kolkata,16-Sep-19,24-Dec-19,16-Oct-44
VIM-1648,Napino-Hero,78.73634268,67.58262489,22.31934384,88.55850419,1647,Kolkata,30-Sep-19,13-Jan-20,8-Dec-43
VIM-1649,Napino-Hero,70.4272643,40.20905225,22.74068132,88.06788414,1648,Kolkata,11-Oct-19,20-Dec-19,18-Oct-40
VIM-1650,Kerala Automotive Limited,71.71914559,36.84085683,22.68578027,88.75932557,1649,Kolkata,5-Sep-19,19-Dec-19,15-Jul-42
VIM-1651,Napino-Hero,74.58048623,77.7281003,22.94561344,88.17234503,1650,Kolkata,5-Nov-19,30-Dec-19,15-Oct-41
VIM-1652,Napino-Hero,72.7737381,2.650801559,22.35320932,88.09633457,1651,Kolkata,17-Jan-20,28-Jan-20,1-Mar-44
VIM-1653,Vecmocon Technologies,78.24822322,9.56185368,22.44184737,88.04738698,1652,Kolkata,2-Oct-19,21-Dec-19,7-Sep-41
VIM-1654,Kerala Automotive Limited,73.69455647,85.14237594,22.85332789,88.75550085,1653,Kolkata,21-Oct-19,6-Dec-19,23-Jul-42
VIM-1655,Bounce Share,74.2548612,31.38149403,22.62285169,88.07042527,1654,Kolkata,20-Nov-19,22-Jan-20,30-Oct-41
VIM-1656,Vogo,81.51738423,82.20687954,22.54304759,88.17124554,1655,Kolkata,18-Nov-19,3-Dec-19,8-Dec-40
VIM-1657,Napino-Hero,76.98075802,2.328401577,22.68415286,88.70927533,1656,Kolkata,3-Sep-19,7-Jan-20,7-Nov-41
VIM-1658,Napino-Hero,71.16088329,27.48206286,22.59601246,88.68954956,1657,Kolkata,15-Sep-19,1-Dec-19,26-Feb-41
VIM-1659,Vogo,72.11081496,87.93802569,22.86227117,88.45025465,1658,Kolkata,3-Sep-19,20-Dec-19,11-Oct-42
VIM-1660,Kerala Automotive Limited,69.8783056,32.55608017,22.35952107,88.43265608,1659,Kolkata,22-Dec-19,6-Jan-20,2-Mar-42
VIM-1661,Bounce Share,69.09499019,35.67576641,22.52529871,88.4618388,1660,Kolkata,5-Dec-19,4-Dec-19,20-May-43
VIM-1662,Bounce Share,80.44224968,36.18714379,22.56258075,88.52671478,1661,Kolkata,29-Nov-19,18-Jan-20,24-Sep-43
VIM-1663,Campus Share,73.70512884,43.27214681,22.60346496,88.37430856,1662,Kolkata,12-Nov-19,10-Jan-20,10-Apr-44
VIM-1664,Napino-Bajaj,80.38178029,88.16244139,22.22011873,88.10439921,1663,Kolkata,12-Aug-19,17-Jan-20,4-Dec-42
VIM-1665,Napino-Bajaj,69.3741316,30.53808004,22.41011465,88.56905064,1664,Kolkata,25-Sep-19,28-Jan-20,31-May-42
VIM-1666,Q.Te Bikes,70.62053816,68.11127577,22.23181987,88.02935942,1665,Kolkata,16-Sep-19,1-Feb-20,22-Oct-43
VIM-1667,Kerala Automotive Limited,74.46788094,87.22641888,22.46850959,88.20576391,1666,Kolkata,21-Aug-19,26-Dec-19,19-Apr-42
VIM-1668,Campus Share,72.5181066,56.39513007,22.71917849,88.48606574,1667,Kolkata,5-Jan-20,17-Jan-20,19-Oct-44
